IndiGo,Jet Airways,Multiple carriers,SpiceJet,others,Chennai,Delhi,Delhi,Kolkata,Kolkata,Mumbai,Cochin,Delhi,Delhi,Hyderabad,Kolkata,Kolkata,New Delhi,Route 1,Route 2,Route 3,Route 4,Route 5,Total_Stops,journey_day,journey_month,dep_time_hour,dep_time_min,arrival_time_hour,arrival_time_min,Duration_hours,Duration_mins,Price
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4,3,4,2,5,12,12,0,11,10,23,10,10676
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,22,50,4,25,5,35,14714
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,19,45,19,0,23,15,10262
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,5,19,5,20,35,1,30,2754
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,3,7,35,22,55,15,20,6785
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,16,0,1,30,9,30,14067
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,4,5,4,2,21,5,20,0,4,25,8,25,15318
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,18,15,4,25,10,10,14053
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,6,7,5,8,30,1,25,8040
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,6,6,5,50,8,55,27,5,12723
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,14,0,12,35,22,35,10262
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,27,3,16,45,7,10,14,25,6151
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,6,3,17,55,22,50,4,55,5409
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,21,5,20,20,20,20,24,0,9345
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,24,4,5,4,2,15,6,12,55,19,15,30,20,12646
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,27,6,13,25,12,35,23,10,11150
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,3,6,16,55,18,25,1,30,4784
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,21,50,4,25,6,35,12242
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,22,40,10,40,12,0,11323
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,4,19,55,22,25,2,30,4409
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,8,55,21,20,12,25,16736
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,5,19,30,20,45,1,15,3100
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,18,5,5,30,19,0,13,30,13029
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,12,14,25,16,55,2,30,4804
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,7,10,20,20,13,10,9555
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,15,0,12,35,21,35,10262
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,3,19,35,22,5,2,30,5964
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,6,12,2,0,7,45,5,45,6386
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,4,9,8,0,19,15,11,15,6377
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,18,3,8,20,10,35,2,15,3807
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,16,0,1,30,9,30,13377
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,12,9,0,11,25,2,25,3841
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28,3,10,4,1,6,6,14,35,14,35,24,0,6528
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,5,6,20,7,40,1,20,3100
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,24,6,7,45,10,0,2,15,3687
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,8,0,5,5,21,5,14815
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,12,4,0,6,50,2,50,3943
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,20,55,4,25,7,30,14714
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28,3,10,4,1,24,4,15,5,20,20,5,15,4859
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,14,5,22,35,8,30,10844
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,10,4,1,18,3,12,10,17,5,4,55,4410
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,5,2,35,4,5,1,30,2754
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,19,50,22,50,3,0,7229
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,23,30,2,20,2,50,5694
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,17,0,1,30,8,30,9424
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,19,45,19,0,23,15,10262
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,4,5,4,2,6,9,17,15,7,40,14,25,12199
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,6,11,30,14,20,2,50,4668
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,5,45,0,45,19,0,7832
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,21,3,9,35,12,30,2,55,4945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,6,4,2,3,3,5,50,22,10,40,20,11791
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,12,6,55,9,30,2,35,3841
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,3,20,55,23,40,2,45,4239
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,14,5,0,45,10,40,14815
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,9,9,40,19,0,9,20,13014
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,10,20,19,0,8,40,11789
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,19,45,4,45,9,0,10031
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,10,3,4,2,15,5,9,25,17,20,31,55,13616
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,19,0,1,35,6,35,6838
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,5,17,45,20,45,3,0,7229
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,12,6,5,8,50,2,45,4990
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,7,0,12,55,5,55,5752
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,5,9,15,5,1,30,10,25,18191
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,12,20,25,9,45,13,20,10539
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,3,9,16,45,7,10,14,25,8327
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,14,5,22,35,8,30,10844
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,12,22,20,0,40,2,20,3873
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,21,25,10,25,13,0,13555
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,20,0,18,15,22,15,10844
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,1,21,0,23,50,2,50,5403
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,21,5,20,45,23,20,2,35,4145
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,19,15,19,0,23,45,10577
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,5,9,9,45,9,25,23,40,9925
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,15,6,19,5,20,35,1,30,2754
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,3,10,4,1,5,9,16,45,21,5,28,20,7662
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10,11,10,4,1,3,12,3,0,16,35,13,35,22294
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,15,3,13,0,15,50,2,50,6144
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,13,0,1,35,12,35,12327
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,3,13,10,14,30,1,20,2437
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,12,5,45,7,15,1,30,2753
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,21,5,9,35,23,35,14,0,14151
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,21,6,17,45,20,5,2,20,11982
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,3,3,11,55,21,20,9,25,9413
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,4,5,4,2,15,5,17,15,19,15,26,0,13022
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,15,3,10,4,1,6,9,6,40,14,35,7,55,3673
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,22,20,4,25,6,5,15764
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,24,6,21,25,12,35,15,10,12609
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,9,45,12,35,2,50,5613
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,4,45,19,15,14,30,6630
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,27,6,19,35,21,5,1,30,5678
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,22,50,7,40,8,50,7045
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,3,9,14,20,16,55,2,35,4148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,7,10,4,1,3,3,10,30,22,55,12,25,11003
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,18,5,6,5,9,25,27,20,7480
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,12,22,15,0,50,2,35,4804
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,2,55,4,20,1,25,4050
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,6,10,0,12,45,2,45,6961
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,16,0,19,0,27,0,10262
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,12,23,55,2,45,2,50,3383
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,3,9,20,30,23,0,26,30,8119
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,2,15,19,0,16,45,14714
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,6,0,19,0,13,0,13259
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,7,45,10,40,2,55,7222
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,5,9,16,45,7,10,14,25,7353
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,5,21,10,8,15,11,5,14178
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,19,30,20,45,1,15,3625
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,11,40,19,15,7,35,9001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,27,5,20,45,23,20,2,35,4145
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,4,4,5,4,2,5,9,5,30,12,35,7,5,15544
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,15,6,13,15,14,45,1,30,2017
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,0,3,4,2,15,5,10,0,5,25,19,25,14424
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,6,15,20,17,55,2,35,3514
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,18,35,1,30,6,55,6628
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,15,6,23,5,4,25,29,20,15339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,21,10,23,55,2,45,7591
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,11,30,4,25,16,55,10262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,6,30,16,20,9,50,10844
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,6,6,9,40,4,25,18,45,13014
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,11,3,10,4,1,18,5,16,45,21,5,28,20,7872
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,5,14,25,17,40,3,15,6541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,10,4,1,15,3,6,55,23,20,16,25,6987
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,1,18,55,21,50,2,55,4823
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,5,5,45,8,45,3,0,6961
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,6,30,18,15,11,45,9899
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7,10,4,1,3,12,9,45,16,0,6,15,12295
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,11,3,4,2,6,12,9,10,11,5,25,55,6117
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,5,1,9,45,12,0,2,15,3543
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,3,6,16,40,19,15,26,35,12646
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,5,21,10,0,5,2,55,3919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7,10,4,1,15,3,11,50,11,35,23,45,6982
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,3,17,0,18,45,25,45,13100
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,9,0,19,0,10,0,16079
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,6,40,19,15,12,35,13082
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,3,13,20,16,10,2,50,6121
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,12,16,55,19,55,3,0,4823
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,18,55,4,40,9,45,13941
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,3,18,55,22,0,3,5,4544
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,4,20,45,23,20,2,35,4145
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,21,10,0,5,2,55,3919
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,1,17,45,20,5,2,20,11982
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,27,6,2,0,7,25,5,25,5636
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,27,3,16,40,19,15,26,35,8656
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,12,16,30,22,35,6,5,10844
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,24,6,7,5,16,10,9,5,9856
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,9,4,0,6,50,2,50,3943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,6,4,2,3,3,17,25,8,45,15,20,11570
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,12,19,55,22,25,2,30,4409
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,6,1,14,10,17,10,3,0,6934
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,12,22,55,10,25,11,30,13817
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,9,9,35,9,45,24,10,12121
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,6,17,15,19,50,2,35,4804
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,12,8,20,11,20,3,0,5769
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,5,14,55,17,25,2,30,4174
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,9,35,12,30,2,55,6309
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,5,5,45,7,15,1,30,1965
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,7,5,21,0,13,55,10406
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,10,4,1,5,12,9,10,13,15,4,5,8996
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,1,8,25,18,15,9,50,10844
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,18,15,1,30,7,15,13377
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,26,3,10,4,1,5,1,11,35,18,50,7,15,8479
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,20,55,23,50,2,55,5706
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,11,40,8,15,20,35,12284
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,4,8,20,11,20,3,0,4544
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,11,30,18,50,7,20,6017
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,8,25,16,20,7,55,14781
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,24,4,5,4,2,6,6,12,55,19,15,30,20,12646
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,9,11,35,14,0,2,25,3858
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,4,1,17,55,22,50,4,55,4957
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,17,30,12,35,19,5,10262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,19,45,23,25,27,40,10031
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,12,18,55,9,20,14,25,14388
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,15,5,18,55,22,35,27,40,10844
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,27,3,19,10,19,45,24,35,8882
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,24,6,9,40,12,35,26,55,13014
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,9,25,18,30,9,5,8366
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,6,1,14,25,17,40,3,15,6015
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,3,6,19,10,18,50,47,40,20694
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,7,5,18,50,11,45,17024
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,3,1,14,35,22,20,7,45,14762
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,1,6,20,7,40,1,20,3625
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,3,20,5,21,35,1,30,2227
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,4,9,35,12,20,2,45,4804
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,9,2,55,4,20,1,25,5678
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,3,7,10,8,35,1,25,2470
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,18,3,11,40,18,25,6,45,12284
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,12,22,10,1,0,2,50,3419
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,15,0,4,25,13,25,12767
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,5,21,0,23,50,2,50,4668
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,5,21,10,0,5,2,55,3625
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,27,5,9,45,12,0,2,15,3597
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,21,4,15,15,17,45,2,30,5224
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,15,6,17,5,22,25,5,20,6147
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,6,15,50,18,45,2,55,8016
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,4,3,4,2,5,1,12,0,11,10,23,10,11148
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,15,6,14,35,4,25,13,50,13376
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,4,5,4,2,6,12,18,30,19,15,24,45,12488
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,15,0,4,25,13,25,6017
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,6,8,30,11,20,2,50,4823
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,21,3,9,45,9,25,23,40,7532
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,9,3,4,2,6,9,9,25,5,35,20,10,11432
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,6,19,30,22,15,2,45,5088
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,27,3,6,10,11,20,5,10,5351
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,12,7,10,23,25,16,15,8610
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,4,4,5,4,2,3,6,5,40,4,25,22,45,17271
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,21,5,17,0,14,25,21,25,9314
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,27,3,22,20,0,40,2,20,3847
